,AG,AL,C,CS,CU,FG,HC,I,J,JD,L,M,MA,NI,OI,P,PB,PP,RB,RU,SF,SR,TA,V,Y,ZC
2017-09-05,0.018244,0.02534,0.030282,-0.0897,0.003189,0.044153,-0.00503,-0.04302,0.071464,-0.02635,0.017595,-0.04615,0.035461,0.007311,0.015586,-0.0332,-0.02281,0.021386,-0.01161,0.243085,-0.1233,-0.03295,0.009849,0.037086,-0.00039,0.099136
2017-09-06,0.019939,0.023335,0.035253,-0.09165,0.00472,0.041791,-0.00759,-0.05132,0.088493,-0.03521,0.008309,-0.04523,0.051418,0.011241,0.017612,-0.02952,-0.02302,0.011125,-0.01418,0.235046,-0.106,-0.03789,0.009886,0.032158,-0.0007,0.095862
2017-09-07,0.020349,0.013346,0.034362,-0.09847,-0.00188,0.031287,-0.01501,-0.06832,0.100157,-0.06325,-0.00196,-0.04488,0.046237,-0.00323,0.012111,-0.03392,-0.02404,-0.00785,-0.02482,0.236185,-0.10413,-0.05091,0.004602,0.019241,-0.00247,0.093103
2017-09-08,0.022115,-0.00062,0.02042,-0.11452,-0.00569,0.021919,-0.02142,-0.06929,0.123719,-0.08203,-0.01222,-0.04843,0.036918,-0.01046,0.006703,-0.03287,-0.02788,-0.01705,-0.03154,0.229759,-0.09447,-0.06265,0.001134,0.005066,-0.00532,0.102069
2017-09-11,0.012765,0.015773,0.013814,-0.12441,0.002343,0.019698,-0.02026,-0.08847,0.105989,-0.06704,-0.02395,-0.0477,0.024014,0.004215,-0.00111,-0.03299,-0.02507,-0.02694,-0.04105,0.196914,-0.07608,-0.06294,0.002464,-0.01698,-0.00565,0.111379
2017-09-12,0.007223,0.024413,0.012344,-0.12661,0.00408,0.023331,-0.02276,-0.07569,0.139115,-0.05852,0.005454,-0.04985,0.057762,0.007675,0.001254,-0.03058,-0.01948,-0.00014,-0.03691,0.217439,-0.06934,-0.06174,0.003695,0.007734,-0.00493,0.133103
2017-09-13,0.006467,0.019278,0.011313,-0.13313,-0.00058,0.020183,-0.025,-0.06869,0.08856,-0.06516,-0.00545,-0.0521,0.056475,-0.00129,0.003922,-0.02624,-0.01793,-0.01111,-0.03314,0.215695,-0.07445,-0.06493,0.008699,-0.01566,-0.00168,0.131379
2017-09-14,0.002184,0.017846,0.027027,-0.13001,-0.0002,0.026075,-0.03126,-0.09742,0.068501,-0.05801,-0.01983,-0.0542,0.042315,-0.00541,0.004691,-0.02294,-0.01421,-0.0262,-0.04886,0.215288,-0.06825,-0.05589,0.006086,-0.03153,-0.00498,0.126587
2017-09-15,0.014637,0.013897,0.018785,-0.13787,-0.00178,0.01751,-0.03336,-0.1122,0.037743,-0.05446,-0.0245,-0.05152,0.033638,-0.00158,0.005491,-0.02328,-0.03582,-0.02908,-0.0588,0.219513,-0.06277,-0.05639,0.008109,-0.04798,-0.00551,0.120412
2017-09-18,0.016429,0.008989,0.016817,-0.13787,-0.00474,-0.00456,-0.03434,-0.1055,-0.01441,-0.07144,-0.02058,-0.05699,0.022426,-0.00747,-0.00145,-0.03245,-0.04572,-0.02582,-0.05952,0.185596,-0.03699,-0.05315,0.002574,-0.04694,-0.00637,0.104288
2017-09-19,0.01453,0.01476,0.018785,-0.13744,-0.00275,-0.01192,-0.03451,-0.10213,-0.02132,-0.0639,-0.01265,-0.05279,0.033333,-0.00226,-0.00343,-0.03124,-0.02937,-0.01828,-0.05856,0.185005,-0.03015,-0.0626,0.001621,-0.04631,-0.00498,0.129674
2017-09-20,0.013826,0.031673,0.021787,-0.13271,-0.00059,-0.01744,-0.038,-0.11921,-0.03759,-0.03436,-0.01621,-0.06121,0.022548,-0.00561,-0.00431,-0.03099,-0.02236,-0.02007,-0.06319,0.173589,-0.05477,-0.05651,-0.00137,-0.05796,-0.00292,-0.04748
2017-09-21,0.008141,0.036042,0.02091,-0.13402,0.000795,-0.01597,-0.03376,-0.12697,-0.04249,-0.01152,-0.02992,-0.05876,0.008616,-0.00034,-0.00421,-0.03567,-0.02974,-0.02925,-0.06489,0.186311,-0.07907,-0.06009,-0.00076,-0.07483,-0.00653,-0.07352
2017-09-22,0.013025,0.023736,0.029146,-0.12132,0.001406,-0.01671,-0.04342,-0.13504,-0.08061,0.005522,-0.02254,-0.06102,-0.01176,0.000814,-0.00858,-0.03699,-0.02755,-0.02818,-0.07822,0.176923,-0.08657,-0.05733,-0.0034,-0.07687,-0.00439,-0.09018
2017-09-25,0.013564,0.017923,0.028667,-0.12307,-0.00634,-0.0189,-0.0423,-0.10861,-0.1049,0.020672,-0.01848,-0.07796,-0.01043,-0.01351,-0.01347,-0.0387,-0.04302,-0.0197,-0.07575,0.17418,-0.05406,-0.05351,-0.00537,-0.07407,0.001574,-0.10218
2017-09-26,0.010172,0.023722,0.036768,-0.12132,-0.00669,-0.01964,-0.04059,-0.09225,-0.09844,0.044106,-0.01027,-0.08294,0.001671,-0.01661,-0.01382,-0.03323,-0.03907,-0.00174,-0.06788,0.174555,-0.05471,-0.06284,-0.00574,-0.05754,-0.00073,-0.09241
2017-09-27,0.013292,0.023515,0.031517,-0.12455,-0.00159,-0.02477,-0.03575,-0.08133,-0.11003,0.052821,-0.00821,-0.08449,-0.01031,-0.00878,-0.01765,-0.02759,-0.04116,0.003503,-0.06628,0.17174,-0.02964,-0.06774,-0.00822,-0.04544,-0.00158,-0.09013
2017-09-28,0.011687,0.021699,0.023981,-0.13112,-0.00178,-0.03273,-0.03182,-0.09704,-0.14346,0.080469,-0.03337,-0.08321,-0.02284,-0.01101,-0.02607,-0.03707,-0.04488,-0.02398,-0.06705,0.196526,-0.01732,-0.06514,-0.00202,-0.07097,-0.00324,-0.08879
2017-09-29,0.01105,0.016099,0.015783,-0.13637,-0.00311,-0.03784,-0.03425,-0.0982,-0.14671,0.106085,-0.02721,-0.09058,-0.01436,-0.01435,-0.01978,-0.03846,-0.03472,-0.01202,-0.07171,0.15062,-0.01495,-0.06489,-0.00933,-0.05537,-0.00058,-0.10985
2017-10-09,0.009913,0.025617,0.007229,-0.14639,-0.00629,-0.05038,-0.03671,-0.10419,-0.12781,0.13951,-0.01806,-0.08162,-0.0303,-0.01097,-0.01383,-0.03697,-0.03379,-0.00233,-0.06535,0.174591,0.011575,-0.07038,-0.0135,-0.06429,0.001842,-0.10928
2017-10-10,0.007844,0.025231,0.007494,-0.14868,-0.00838,-0.02721,-0.05618,-0.12679,-0.15973,0.144098,-0.01855,-0.08293,-0.02634,-0.00982,-0.01753,-0.03868,-0.03954,-0.00763,-0.08527,0.157993,0.030094,-0.06843,-0.01021,-0.07576,0.000904,-0.12977
2017-10-11,0.009144,0.016729,0.010174,-0.15115,-0.01024,-0.01935,-0.05975,-0.1141,-0.16593,0.155767,-0.02731,-0.07726,-0.03583,-0.01171,-0.01989,-0.03749,-0.04552,-0.01708,-0.08974,0.152428,0.020128,-0.05443,-0.00792,-0.06683,-0.00095,-0.12692
2017-10-12,0.008622,0.018357,0.009735,-0.15159,-0.01398,-0.02233,-0.04834,-0.12049,-0.17374,0.163661,-0.0304,-0.077,-0.04917,-0.00645,-0.01287,-0.03387,-0.03372,-0.02441,-0.08278,0.159517,0.009179,-0.05015,-0.01351,-0.07575,0.001115,-0.1292
2017-10-13,0.011649,0.019065,0.011879,-0.14464,-0.00484,-0.01724,-0.02562,-0.08168,-0.15031,0.164237,-0.00567,-0.0814,-0.01808,-0.00284,-0.01311,-0.03651,-0.02612,-0.0023,-0.05555,0.164655,0.010863,-0.04395,-0.01298,-0.05563,-0.00033,-0.12237
2017-10-16,0.012562,0.01722,0.009207,-0.14791,0.005765,-0.02439,-0.01776,-0.05807,-0.08957,0.184488,0.003091,-0.07197,-0.02325,0,-0.00943,-0.03622,-0.02328,0.012971,-0.04388,0.1624,0.016253,-0.04305,-0.01061,-0.06252,0,-0.1033
2017-10-17,0.012135,0.022727,0.00894,-0.14483,-0.00503,-0.02368,-0.02521,-0.06199,-0.10992,0.182802,0.008758,-0.06607,-0.01885,-0.00222,-0.00898,-0.03711,-0.0201,0.020787,-0.04449,0.15706,-0.0002,-0.0439,-0.0095,-0.04705,-0.00082,-0.10745
2017-10-18,0.009307,0.012484,0.00877,-0.14215,-0.00884,-0.02581,-0.03117,-0.05583,-0.12274,0.184743,0.010251,-0.06864,-0.00333,-0.00687,-0.01493,-0.04014,-0.02298,0.019917,-0.05382,0.167095,0.018292,-0.04205,-0.00677,-0.03964,-0.00476,-0.10489
2017-10-19,0.010211,0.006258,0.004992,-0.14215,-0.00237,-0.02935,-0.03649,-0.07888,-0.1405,0.193094,-0.00615,-0.06497,-0.00712,0.00202,-0.01976,-0.03722,-0.0396,-0.01337,-0.06845,0.179853,0.019419,-0.04636,-0.00906,-0.06117,-0.00601,-0.11811
2017-10-20,0.010953,0.009001,0.005158,-0.14171,-0.00455,-0.02155,-0.02916,-0.05143,-0.10698,0.198628,0.004092,-0.063,0.009632,0.000315,-0.02084,-0.03338,-0.02792,-0.0025,-0.05908,0.157686,0.045525,-0.0479,-0.01162,-0.03248,-0.00533,-0.10903
2017-10-23,0.01127,0.006815,-0.00034,-0.14542,-0.008,-0.02368,-0.03392,-0.04815,-0.11044,0.1729,0.002033,-0.0648,0.02385,0.003581,-0.01532,-0.02958,-0.02538,0.007557,-0.06061,0.16294,0.062016,-0.04931,-0.01048,-0.01928,0.000826,-0.10534
2017-10-24,0.009271,0.007116,0.001461,-0.14898,-0.01391,-0.03503,-0.0267,-0.05264,-0.10658,0.164611,0.003557,-0.07256,0.023911,-0.00674,-0.01284,-0.03196,-0.02141,0.003867,-0.05538,0.163361,0.062016,-0.04518,-0.01036,-0.00479,0.000453,-0.11174
2017-10-25,0.00938,0.006165,0.005233,-0.14211,-0.01312,-0.04212,-0.02497,-0.05676,-0.06312,0.159413,0.001524,-0.07491,0.007664,-0.01111,-0.00137,-0.0295,-0.02513,-0.00086,-0.05454,0.161078,0.036839,-0.03151,-0.00713,-0.00989,0.004322,-0.11826
2017-10-26,0.00858,0.013872,0.004377,-0.14006,-0.00706,-0.05204,-0.03503,-0.06816,-0.04826,0.163636,-0.00152,-0.07415,-0.00145,-0.00334,-0.0032,-0.03101,-0.02417,-0.01321,-0.06964,0.159662,0.075419,-0.02508,-0.00598,-0.02129,0.002623,-0.11868
2017-10-27,0.009434,0.016358,0.001802,-0.1426,-0.00585,-0.06303,-0.04831,-0.0932,-0.04551,0.151409,-0.01474,-0.07713,-0.0071,-0.00382,-0.00194,-0.03253,-0.01953,-0.02228,-0.07647,0.163778,0.050059,-0.02487,-0.0052,-0.02129,0.003767,-0.11086
2017-10-30,0.00691,0.017391,-0.00413,-0.15619,-0.00409,-0.06356,-0.05354,-0.10146,-0.04389,0.129894,-0.02337,-0.07806,-0.02137,-0.00782,-0.00552,-0.02811,-0.01835,-0.02681,-0.08017,0.162594,0.026359,-0.02427,-0.00918,0.002038,0.002406,-0.11114
2017-10-31,0.008307,0.017402,-0.00327,-0.15852,-0.00093,-0.06356,-0.04702,-0.0919,-0.06944,0.113911,-0.03455,-0.07756,-0.02648,-0.0051,-0.01097,-0.0237,-0.01475,-0.03466,-0.07864,0.167693,0.011191,-0.02793,-0.01164,-0.02089,0.003029,-0.1195
2017-11-01,0.007626,0.016439,0.001031,-0.15108,-0.00787,-0.04728,-0.05777,-0.07804,-0.02183,0.119426,-0.031,-0.0768,-0.01031,-0.04038,-0.0101,-0.02696,-0.01005,-0.0291,-0.08062,0.171994,0.026675,-0.03144,-0.01202,-0.02974,0.001597,-0.12033
2017-11-02,0.005983,0.020729,0.004307,-0.15208,-0.00368,-0.04124,-0.06265,-0.07065,0.005435,0.119687,-0.02296,-0.07448,-0.00257,-0.00138,-0.00741,-0.02935,-0.00347,-0.01655,-0.07837,0.175404,0.010739,-0.02824,-0.0093,-0.0331,0.001267,-0.11383
2017-11-03,0.008489,0.014375,0.008796,-0.14851,-0.00184,-0.04195,-0.05769,-0.06962,0.008056,0.118596,-0.01071,-0.07255,0.009124,-0.01032,-0.01146,-0.03515,-0.00374,-0.00144,-0.07718,0.170784,0.005389,-0.03083,-0.00739,-0.0186,-0.0002,-0.11101
2017-11-06,0.009676,0.018577,0.012085,-0.1444,-0.00166,-0.03132,-0.04852,-0.04001,0.028445,0.132292,0.002041,-0.07539,0.029562,-0.00935,-0.01076,-0.02874,-0.00241,0.013073,-0.07656,0.157169,0.005451,-0.01698,-0.00881,0.001821,0.002263,-0.09936
2017-11-07,0.007621,0.00973,0.013897,-0.14368,0.001282,-0.02911,-0.04463,-0.02306,0.062813,0.137403,0.002033,-0.07412,0.013953,-0.00058,-0.01107,-0.02495,0.002122,0.012618,-0.07464,0.160731,0.001766,-0.01381,-0.00538,0.019448,0.000367,-0.07977
2017-11-08,0.007188,0.012739,0.01675,-0.12521,-0.00037,-0.02275,-0.05063,-0.02828,0.070678,0.135302,-0.00303,-0.07164,0.016816,-0.00226,-0.01107,-0.02909,-0.00053,0.011877,-0.06765,0.155172,0.011286,-0.00906,-0.00365,0.013929,0.001143,-0.06742
2017-11-09,0.008307,0.007772,0.017468,-0.11838,-0.00261,-0.01781,-0.04577,-0.02495,0.10126,0.114899,0.002018,-0.06833,0.007394,-0.00801,-0.00935,-0.0244,-0.00238,0.013663,-0.06364,0.152033,0.030824,-0.00077,-0.00486,0.026984,0.000448,-0.05707
2017-11-10,0.007525,0.015033,0.018511,-0.11429,0.000374,-0.00254,-0.03788,-0.04167,0.071471,0.101493,-0.00605,-0.06944,-0.01113,0.001709,-0.00984,-0.02403,-0.00287,-0.0006,-0.06852,0.165931,0.04186,-0.00508,0.004112,0.020517,0.001927,-0.05282
2017-11-13,0.006939,0.013346,0.021212,-0.1155,0.001684,-0.00113,-0.03016,-0.03928,0.054412,0.087407,-0.01261,-0.06517,-0.00694,0.009543,-0.01528,-0.02446,0.008877,-0.00219,-0.07419,0.177342,0.056374,-0.00092,-0.01399,0.015176,0,-0.05086
2017-11-14,0.005891,0.013708,0.025455,-0.09962,0.001668,0.004916,-0.02679,-0.03134,0.071176,0.088286,-0.00406,-0.05822,-0.00531,0.015121,-0.01505,-0.02612,0.001828,-0.00437,-0.07593,0.188251,0.049786,-0.002,-0.00696,0.023918,-0.00281,-0.04253
2017-11-15,0.005456,0.019092,0.024625,-0.09616,0.005672,0.005465,-0.02796,-0.06142,0.060882,0.089409,-0.0203,-0.05794,-0.03906,0.019958,-0.01533,-0.02592,0.005348,-0.02367,-0.09613,0.175705,0.030895,-0.004,-0.0123,-0.00851,-0.00345,-0.04581
2017-11-16,0.00728,0.010742,0.023579,-0.10724,-0.00245,0.001393,-0.03285,-0.04639,0.065882,0.089604,-0.0264,-0.06007,-0.03404,-0.00074,0.008984,-0.02989,-0.00081,-0.02252,-0.10576,0.132364,0.029088,-0.01013,0.00059,-0.02413,-0.00825,-0.05039
2017-11-17,0.00571,0.013443,0.018566,-0.13114,0.002083,0.01207,-0.03892,-0.02004,0.077941,0.092537,-0.02792,-0.05842,-0.03011,0.006233,0.007519,-0.00701,-0.00027,-0.00723,-0.11367,0.132789,0.031045,-0.0172,-0.00393,-0.019,-0.00652,-0.04979
2017-11-20,0.035249,0.010913,0.022424,-0.14146,0.000756,0.017505,-0.04298,-0.02,0.096176,0.08323,-0.01176,-0.05844,-0.0217,0.000964,0.01188,-0.0138,-0.00429,0.005277,-0.11672,0.13563,0.025373,-0.02075,-0.00986,-0.00755,-0.01013,-0.03989
2017-11-21,0.038152,0.009079,0.024848,-0.14678,0.001504,0.02913,-0.0396,-0.01865,0.124706,0.080693,-0.00204,-0.08205,-0.00938,0.00085,0.011289,-0.01486,0.000268,0.014094,-0.11676,0.128307,0.022002,-0.01722,-0.0127,0.0025,-0.01157,-0.04049
2017-11-22,0.038281,0.009817,0.028103,-0.14408,0.002973,0.016903,-0.04005,0.015694,0.150294,0.089596,0.001022,-0.07793,-0.05048,0.002848,0.013524,-0.01335,0,0.010933,-0.11161,0.137851,0.016662,-0.0206,-0.02484,0.029888,-0.01003,-0.04114
2017-11-23,0.036982,0.017905,0.032953,-0.148,0.00502,0.006679,-0.04177,0.03878,0.172647,0.078897,0.001532,-0.07303,-0.05984,0.003778,0.012344,-0.00703,0.002419,0.01447,-0.1076,0.131382,0.010667,-0.02044,-0.02413,0.050083,-0.009,-0.03243
2017-11-24,0.037612,0.016576,0.030847,-0.14923,0.003335,0.00271,-0.08047,0.025103,0.174412,0.064692,-0.00409,-0.07269,-0.05717,0.001573,0.012104,-0.0057,-0.00378,0.01216,-0.11939,0.140889,0.024256,-0.01659,-0.01096,0.046231,-0.00878,-0.0321
2017-11-27,0.03643,0.017942,0.030117,-0.14686,-0.00221,0.006775,-0.0713,0.023272,0.174367,0.058893,-0.01124,-0.06793,-0.05744,0.000836,0.013793,-0.00055,-0.00484,0.006395,-0.12415,0.187605,0.019704,-0.00767,-0.0071,0.04051,-0.00903,-0.01973
2017-11-28,0.036813,0.018493,0.029831,-0.14179,0.002243,-0.03293,-0.07041,-0.01761,0.20757,0.057882,-0.04217,-0.06733,-0.06742,0.010996,0.00858,-0.00559,0.002186,-0.0212,-0.14089,0.167613,0.025535,-0.00506,-0.01557,0.035516,-0.01039,-0.02258
2017-11-29,0.035718,0.017337,0.033133,-0.1399,0,-0.02092,-0.065,-0.00645,0.186857,0.06028,-0.04167,-0.06876,-0.06289,-0.00174,0.007179,-0.00258,-0.00137,-0.02142,-0.15116,0.171823,0.051218,-0.00138,-0.01046,0.043514,-0.01234,-0.02671
2017-11-30,0.036172,0.032463,0.03218,-0.14628,0.005712,-0.01661,-0.06488,0.005417,0.216,-0.05963,-0.04827,-0.06837,-0.04349,0.003947,0.008546,0.003704,0.002192,-0.0256,-0.15758,0.178318,0.053702,-0.01549,-0.00574,0.036044,0.017201,-0.01804
2017-12-01,0.035556,0.027622,0.025284,-0.14793,0.002085,-0.02934,-0.0687,0.007067,0.215423,-0.08653,-0.04776,-0.07021,-0.08625,0.004992,0.009669,0.006941,0.003243,-0.02293,-0.16741,0.161247,0.064309,-0.0167,-0.01263,0.043588,0.018949,-0.01852
2017-12-04,0.033398,0.036594,0.062151,-0.13347,0,-0.00387,-0.0721,0.038095,0.216512,-0.08965,-0.03049,-0.0653,-0.04101,0.001643,0.006471,0.008664,0.001837,-0.00304,-0.17773,0.167467,0.062995,-0.01382,-0.03082,0.077373,0.018642,-0.00528
2017-12-05,0.034427,0.018724,0.064384,-0.1281,-0.00506,0.000267,-0.07259,0.009465,0.217062,-0.09532,-0.03232,-0.05878,-0.0406,0.000874,0.002182,0.00435,0.000526,0.001165,-0.1848,0.17519,0.142672,-0.00568,-0.04297,0.075885,0.015632,-0.00732
2017-12-06,0.037623,0.029893,0.068263,-0.12314,0.004869,-0.0119,-0.08404,-0.00506,0.138694,-0.10743,-0.03535,-0.05688,-0.05982,0.01315,-0.00074,0.00915,0.001609,-0.00355,-0.1859,0.173524,-0.01061,0.00185,-0.05503,0.079191,0.013751,-0.01347
2017-12-07,0.03472,0.022581,0.062112,-0.13027,-0.00078,-0.02704,-0.09292,-0.03484,0.092157,-0.11864,-0.05494,-0.0565,-0.05825,0.002054,0.0001,0.007268,0.000267,-0.02977,-0.18676,0.181497,-0.13836,0.002621,-0.07058,0.073718,0.01006,-0.01904
2017-12-08,0.038087,0.024049,0.06017,-0.13156,0.00214,-0.03932,-0.09402,-0.03322,0.037329,-0.12768,-0.04165,-0.05652,-0.16203,0.000903,-0.0003,0.004809,0.004043,-0.02529,-0.19311,0.17144,-0.13066,0.004474,-0.06834,0.096044,0.00633,-0.00586
2017-12-11,0.032709,0.023264,0.058587,-0.13557,-0.00213,-0.04099,-0.09536,-0.01422,0.03033,-0.13567,-0.03707,-0.0571,-0.13752,-0.00327,0.001076,0.007183,-0.00431,-0.00982,-0.19569,0.174696,-0.10572,0.007251,-0.06244,0.095921,0.009062,-0.00117
2017-12-12,0.035411,0.027299,0.054992,-0.13806,-0.00019,-0.04559,-0.09923,-0.01963,0.037707,-0.12325,-0.03053,-0.05923,-0.11672,-0.00434,0.001893,0.006695,0.001061,-0.0047,-0.19625,0.172254,-0.10415,0.005715,-0.06426,0.08573,0.00952,0.001755
2017-12-13,0.035029,0.020803,0.057079,-0.13598,0.002691,-0.03179,-0.10976,-0.02571,0.025166,-0.11838,-0.03969,-0.06149,-0.1179,-0.00411,-0.00075,0.005002,0.001044,-0.01574,-0.20518,0.168491,-0.10686,-0.06399,-0.07235,0.055276,0.009895,0.000877
2017-12-14,0.026781,0.021475,0.061986,-0.12475,0,-0.04846,-0.11016,-0.02718,-0.00582,-0.10186,-0.03817,-0.06491,-0.15163,-0.00927,-0.00505,0.003241,-0.00052,-0.01365,-0.20493,0.16461,-0.1409,-0.07465,-0.07203,0.06321,0.005075,0.006122
2017-12-15,0.034001,0.025267,0.064368,-0.12808,0.004758,-0.06055,-0.10146,-0.02816,-0.03524,-0.09495,-0.04377,-0.06804,-0.16786,-0.00133,-0.00717,0.00634,-0.00315,-0.02399,-0.19376,0.167454,-0.30715,-0.07679,-0.07719,0.049328,0.004322,0.006122
2017-12-18,0.034484,0.02292,0.079167,-0.112,0.001874,-0.04492,-0.10276,0.015155,-0.03932,-0.10496,-0.03478,-0.06926,-0.14942,-0.01373,0.002212,0.008779,-0.00672,-0.01441,-0.18787,0.16875,-0.28287,-0.07406,-0.0742,0.061198,0.006346,0.011053
2017-12-19,0.033227,0.020789,0.083471,-0.10674,0.003373,-0.03861,-0.1131,0.003143,-0.03114,-0.13083,-0.01746,-0.06573,-0.1513,-0.00305,-0.00266,0.009597,-0.00258,0.000382,-0.18417,0.165943,-0.28605,-0.0756,-0.06753,0.061503,0.007523,-0.07574
2017-12-20,0.03214,0.029951,0.082086,-0.10883,0.005434,-0.03886,-0.11774,-0.00794,-0.04614,-0.13311,-0.00822,-0.06678,-0.14446,0.000844,-0.00322,0.008413,-0.0049,0.007542,-0.17346,0.166557,-0.24867,-0.06925,-0.06581,0.059147,0.006699,-0.07893
2017-12-21,0.03249,0.027642,0.083071,-0.10429,0.006491,-0.03756,-0.10536,0.010901,-0.04614,-0.13257,-0.0077,-0.0712,-0.16742,0.005556,-0.00669,0.007536,0.000783,0.007238,-0.16347,0.165418,-0.21532,-0.07325,-0.06859,0.037124,-0.00126,-0.08116
2017-12-22,0.033488,0.02591,0.076557,-0.10677,0.006858,-0.02785,-0.09851,0.011822,-0.05421,-0.12734,-0.01387,-0.07155,-0.17282,0.003885,-0.01987,0.006275,-0.00183,-0.0023,-0.14997,0.170151,-0.17879,-0.07276,-0.06466,0.032326,0.010356,-0.08551
2017-12-25,0.0294,0.023562,0.06487,-0.11724,0.002744,-0.03245,-0.09931,0.006335,-0.05827,-0.12828,-0.01335,-0.06999,-0.16424,0.010262,-0.01652,0.007711,-0.00234,0.000959,-0.14163,0.163199,-0.20002,-0.07178,-0.06724,0.03763,0.01128,-0.09128
2017-12-26,0.030972,0.032932,0.063529,-0.11598,0.010313,-0.0401,-0.10512,-0.02367,-0.10422,-0.1275,-0.00462,-0.06589,-0.16435,0.007435,-0.01187,0.006615,-0.00366,0.006676,-0.12908,0.156243,-0.21145,-0.0673,-0.056,0.047356,0.013369,-0.08897
2017-12-27,0.031761,0.03441,0.06748,-0.11255,0.0108,-0.0459,-0.10176,-0.01721,-0.11089,-0.12635,0.003082,-0.06788,-0.15467,0.011277,-0.01316,0.008108,-0.00445,0.004216,-0.11956,0.16875,-0.20819,-0.07078,-0.04976,0.053285,0.012681,-0.10548
2017-12-28,0.03872,0.048104,0.063705,-0.11406,0.011651,-0.05106,-0.10745,-0.01595,-0.13891,-0.11778,0.003595,-0.0665,-0.12462,0.01523,-0.01259,0.013436,0.001042,0.00173,-0.1262,0.173057,-0.23222,-0.07203,-0.05166,0.042997,0.014495,-0.11844
2017-12-29,0.030868,0.03569,0.061345,-0.11281,0.008869,-0.04912,-0.10566,-0.00271,-0.13565,-0.11462,0.003595,-0.06946,-0.10997,0.004979,-0.01796,0.012585,-0.00208,0.001654,-0.11806,0.164396,-0.23992,-0.07219,-0.04826,0.052395,0.014407,-0.12133
2018-01-02,0.030566,0.043776,0.066419,-0.10638,0.009129,-0.05459,-0.09705,0.016107,-0.12804,-0.11475,0.025681,-0.07347,-0.10677,0.009714,-0.00946,0.016507,-0.00236,0.016011,-0.10807,0.167655,-0.24665,-0.07427,-0.04915,0.068051,0.014471,-0.1268
2018-01-03,0.028217,0.034765,0.075313,-0.09761,0.007319,-0.06234,-0.09984,-0.00612,-0.11826,-0.13114,0.021572,-0.07263,-0.11848,0.011219,-0.00706,0.011989,-0.00259,0.01139,-0.10295,0.167247,-0.23516,-0.07708,-0.05329,0.066038,0.015655,-0.11673
2018-01-04,0.032926,0.036669,0.068546,-0.10262,0.006402,-0.0604,-0.10478,-0.00979,-0.105,-0.14809,0.011669,-0.07342,-0.10383,0.010299,-0.00664,0.01505,0.005195,0.010616,-0.0762,0.166191,-0.21546,-0.08427,-0.05396,0.066824,0.018022,-0.10753
2018-01-05,0.029334,0.026049,0.07093,-0.10095,0.005477,-0.05653,-0.11027,-0.01069,-0.10022,-0.14882,0.008114,-0.07492,-0.10413,0.006314,-0.00306,0.008369,0.002842,0.00919,-0.05477,0.163709,-0.20359,-0.08132,-0.05489,0.07513,0.014694,-0.09718
2018-01-08,0.029054,0.024457,0.051,-0.10889,0.004415,-0.04229,-0.10773,-0.00966,-0.09737,-0.15266,0.011156,-0.06985,-0.13148,0.006468,-0.00548,0.003205,0.00491,0.013817,-0.04426,0.166931,-0.14873,-0.07865,-0.05299,0.073807,0.013462,-0.10954
2018-01-09,0.028172,0.022774,0.03782,-0.11825,0.005874,-0.02548,-0.09326,0.008021,-0.07578,-0.15171,0.007606,-0.06784,-0.13952,0.007009,-0.00608,0.011164,0.000769,0.00331,-0.02648,0.172363,-0.13782,-0.07941,-0.05443,0.061899,0.015243,-0.10812
2018-01-10,0.026644,0.020367,0.038912,-0.11524,0.004392,-0.02483,-0.08753,0.003796,-0.09356,-0.15239,0.017241,-0.06969,-0.12969,0.006419,-0.00608,0.011364,0.005155,0.011293,-0.01919,0.162645,-0.13575,-0.07512,-0.05748,0.058274,0.014839,-0.10815
2018-01-11,0.026225,0.016421,0.03481,-0.11566,0.006947,-0.03259,-0.08373,-0.0007,-0.1,-0.15165,0.01927,-0.06729,-0.15171,0.011982,-0.0077,0.011564,0.000258,0.011413,-0.01518,0.164318,-0.13709,-0.07454,-0.05433,0.050389,0.015661,-0.11716
2018-01-12,0.024389,0.018881,0.032208,-0.11691,0.006257,-0.03389,-0.08893,-0.01509,-0.10467,-0.158,0.024328,-0.06944,-0.1457,0.011556,-0.0084,0.010526,0.001558,0.014081,-0.00808,0.163845,-0.11396,-0.07629,-0.05326,0.058181,0.019149,-0.12579
2018-01-15,0.024314,0.016734,0.03712,-0.10648,0.006073,-0.03871,-0.07677,-0.02517,-0.08223,-0.1492,0.023256,-0.0742,-0.14917,0.002518,-0.01214,0.007365,-0.00183,0.01422,0.004068,0.160487,-0.11231,-0.07968,-0.04932,0.063636,0.018925,-0.13596
2018-01-16,0.022798,0.012576,0.029944,-0.11133,0.001284,-0.04583,-0.07473,-0.02879,-0.08777,-0.15235,0,-0.06734,-0.13931,0.002425,-0.01644,0.001626,-0.00131,-0.00311,0.007396,0.155982,-0.08779,-0.08059,-0.04586,0.044258,0.0158,-0.13048
2018-01-17,0.019526,0.012803,0.02691,-0.11508,0.001676,-0.04648,-0.07487,-0.03883,-0.09908,-0.15104,-0.01005,-0.06497,-0.12696,0.000515,-0.01699,0.00405,0,-0.01443,0.005976,0.147096,-0.0787,-0.08299,-0.04582,0.026347,0.016696,-0.13198
