,AG,AL,C,CS,CU,FG,HC,I,J,JD,L,M,MA,NI,OI,P,PB,PP,RB,RU,SF,SR,TA,V,Y,ZC
2018-04-02,-0.431882587,-0.659186083,-0.443956416,-0.019121111,0.497341984,0.356860017,-0.084836734,-0.024875688,-0.001711727,0.008890191,-0.030312734,-0.085961551,-0.608870686,-0.15851612,-0.959811247,-0.151069864,0.188088335,0.07080917,-0.003213586,-0.417438204,-0.649445051,-0.459427324,-0.272184247,-0.003641048,-0.305180641,0.485052845
2018-04-03,-0.937903468,-0.511099584,-0.156864419,0.005909061,0.303125483,0.247661645,-0.074430998,-0.014844355,0.010145976,0.023577108,-0.060351436,-0.129821544,-0.292045257,-0.101875685,-0.79907531,-0.15059568,0.108265622,0.081912617,0.029947983,-0.5831499,-0.579422543,-0.991156284,-0.276585557,-0.014690837,-0.264331288,0.234285039
2018-04-04,-0.467262908,-0.68556924,-0.297333698,0.015344145,0.154904482,0.289940107,-0.034383073,-0.014339148,0.002157673,0.03358209,-0.135214254,-0.149301001,-0.498693391,-0.14492072,-1.064599002,-0.239976797,0.122330301,0.147418664,0.032166031,-0.509190617,-0.695746888,-1.091515725,-0.37246855,-0.022377565,-0.427537748,0.245017712
2018-04-09,-0.590583839,-0.624954454,-0.271458712,-0.044075571,0.369873216,0.326606006,-0.020511905,-0.029185982,-0.003333645,0.027780838,-0.095473714,-0.094137324,-0.637139587,-0.182375453,-1.130334513,-0.135730219,0.020199885,0.092153428,0.026625443,-0.816754571,-0.786320735,-1.620228895,-0.449283635,-0.01966088,-0.24193411,0.450062378
2018-04-10,-0.886817301,-0.645122521,-0.190440637,-0.005914057,0.235951542,0.203849005,0.011843552,-0.043376846,-0.000578044,0.024422929,-0.096709866,-0.09367627,-0.31095682,-0.226126138,-1.005762749,-0.140653276,0.045297603,0.109261174,0.020985897,-1.033360011,-0.855615295,-1.477826585,-0.416630065,-0.011468915,-0.258039077,0.443069614
2018-04-11,-0.507250481,-0.471632057,-0.20968505,0.02894691,0.593384951,0.161355408,0.039638721,-0.032978774,-0.001200362,0.047857879,-0.131073731,-0.110085957,-0.599761356,-0.253245169,-0.851918879,-0.198041096,0.048353764,0.118739941,0.027952033,-0.764746535,-0.737897229,-0.914617501,-0.402891209,-0.016508074,-0.348390314,0.203236339
2018-04-12,-0.237484651,-0.426155635,-0.231626487,0.101726324,0.707209469,0.212622939,-0.069189735,-0.019059441,-0.016458063,0.060773011,-0.11526421,-0.210779502,-0.871703074,-0.26110986,-1.179881433,-0.257504496,0.130850743,0.106810495,0.032732851,-0.890231191,-0.600620459,-0.990000642,-0.474544906,-0.051325662,-0.485033228,0.163527705
2018-04-13,-0.0246501,-0.045059816,-0.248392655,0.126989841,0.587761953,0.304923237,-0.091178913,-0.026603808,-0.02285386,0.068943036,-0.15481151,-0.305131371,-0.421374596,-0.183154289,-1.230902996,-0.216989637,0.097506029,0.073709989,0.057914097,-0.832227231,-0.776606249,-1.198442088,-0.695269936,-0.029753295,-0.516035781,0.147985703
2018-04-16,0.074899535,0.111334204,-0.424052318,0.028989388,1.053119076,0.41460834,-0.066419844,-0.031798111,-0.013983657,0.04378545,-0.147389775,-0.27146141,-0.218776354,0.017770871,-1.82407905,-0.290248915,0.12254507,0.062074753,0.043995751,-0.97540535,-0.200666048,-1.225759612,-0.848659392,-0.041550936,-0.645109172,0.175851067
2018-04-17,0.167044701,-0.185180759,-0.409883502,0.098864033,1.239395642,0.38534665,-0.065306031,-0.035748657,-0.00133887,0.046627949,-0.078481573,-0.297542562,-0.353720314,-0.012617265,-1.52233141,-0.320999906,0.103028285,0.030783716,-0.26152877,-0.545730166,-0.369777624,-0.766244707,-0.644251536,-0.023675624,-0.707001407,0.137776249
2018-04-18,0.268331702,-0.295661173,-0.375534253,0.053628773,1.337630244,0.170902288,-0.026449226,-0.038407505,0.006085926,0.050055639,-0.132603834,-0.237610779,-0.54461089,-0.024152775,-1.334311246,-0.265694352,0.144937298,0.062984749,-0.251218824,-0.986357348,-0.2506885,-0.974864461,-0.653552309,-0.051756493,-0.542217552,0.223652041
2018-04-19,0.256649095,-0.53575977,-0.616058903,0.060058494,0.938318361,0.244250164,-0.0426134,-0.034883221,0.002383107,0.022485786,-0.14591904,-0.245862138,-0.165460689,-0.049257435,-1.96376515,-0.331833077,0.163903743,0.037208575,-0.275335802,-0.93353236,-0.355513478,-1.152744073,-0.945742271,-0.056122308,-0.757337021,0.275815183
2018-04-20,0.060976351,-0.201192965,-0.328670128,0.040846305,0.225708964,0.325829532,0.000145826,-0.018950866,0.013134657,0.032592229,-0.115996175,-0.320973574,-0.522484788,-0.047099161,-1.431936777,-0.350133963,0.098304559,0.027994875,-0.279731814,-0.370812665,-0.386408966,-1.237892655,-0.553837942,-0.049981072,-0.680691786,0.270148875
2018-04-23,0.037147683,-0.230620688,-0.394169798,-0.003370989,1.573213208,0.418313787,-0.000333649,-0.036898251,0.00909,0.031557716,-0.084550862,-0.312398385,-0.603185283,-0.179695711,-1.281924983,-0.323400551,0.170199317,0.021794599,-0.371722807,-0.582610529,-0.346672384,-1.221290013,-1.085456925,-0.021585733,-0.747216895,0.36676051
2018-04-24,0.046745395,-0.425479675,-0.526504785,0.00489942,5.865913354,0.286223534,0.060852808,-0.024373203,0.029725331,0.008009894,-0.159547373,-0.290005384,-0.666188618,-0.18571539,-1.484454093,-0.367527157,0.207166222,0.06661106,-0.166542917,-0.667262863,-0.516390675,-1.172067074,-1.564145654,-0.001493357,-0.659228759,0.236372262
2018-04-25,0.112086631,-0.337741603,-0.765928333,0.00554636,2.681677435,0.251490923,0.092959822,-0.046009165,0.03226313,0.012453503,-0.167361513,-0.45348273,-0.199297517,-0.16979161,-1.097816793,-0.307157767,0.244405068,0.075316814,-0.141553889,-0.834454487,-0.182104155,-1.018149981,-1.682614879,0.014488696,-0.720141474,0.281759325
2018-04-26,0.192149481,-0.598027554,-0.665465611,-0.008184224,3.606428122,0.175508196,0.164150802,-0.039904839,0.029901138,0.006198987,-0.094259982,-0.329528901,0.038774551,-0.173049791,-1.488981229,-0.390684591,0.210898706,0.063896298,-0.053569798,-0.893048795,-0.231772086,-0.485085063,-1.398350399,0.004071631,-0.96125302,0.11209302
2018-04-27,0.202670469,-0.649147827,-0.45630308,0.036861622,2.222891219,0.204867502,0.149395309,-0.060937802,0.016371073,0.042489707,-0.14237952,-0.433405437,-0.038599586,-0.238452591,-1.319445806,-0.28635492,0.200369505,0.107104309,-0.079099043,-0.744399195,-0.31295158,-0.673066104,-1.186555669,0.016766976,-0.697105081,0.175350889
2018-05-02,0.235804179,-0.562430112,-0.603268215,-0.008138014,7.267974808,0.144154778,0.191023738,-0.040954168,0.000373176,0.036438263,-0.145601928,-0.334961214,-0.232609769,-0.104494277,-1.354163145,-0.399916591,0.154245445,0.103610319,-0.128641743,-0.589354453,-0.233862745,-0.549330042,-1.145210961,0.000975238,-0.915126817,0.120098887
2018-05-03,1.005840305,-1.579030793,-0.432966842,-0.037403249,2.09475831,0.060569924,0.543709253,-0.043046145,0.019206485,0.009306352,-0.092789067,-0.456855084,-0.221049337,-0.123955673,-1.889841777,-0.498835229,0.205779752,0.053116211,0.109754111,-0.983447731,-0.419348336,-0.786054279,-0.684798489,-0.01570051,-1.039469827,0.107397152
2018-05-04,5.146705235,-0.76887208,-0.503822624,-0.112772187,4.014875339,0.098224544,1.082143719,-0.044209446,0.011187536,0.025489067,-0.08973556,-0.505035507,-0.26076227,-0.139528206,-1.498479135,-0.412134239,0.142780492,0.07906311,0.110204599,-1.041372538,-0.230579867,-0.80138294,-1.025540861,-0.040738018,-1.030940409,0.14503895
2018-05-07,3.491799587,-0.430132818,-0.548629929,-0.191333254,3.243780449,0.076937759,1.58826528,-0.047619695,0.027008429,0.004896669,-0.086779923,-0.374162511,-0.156144923,-0.21905634,-1.419932838,-0.32764809,0.067535538,0.074660471,0.415527498,-0.820587673,-0.346127891,-0.854184208,-0.764986315,-0.054998663,-0.965887131,0.259805615
2018-05-08,1.108163687,-0.428428153,-0.587412879,-0.14618291,4.430422306,0.131959066,2.290549921,-0.045557563,0.031185635,0.006141015,-0.079587274,-0.319396712,-0.087958827,-0.245083733,-1.613083372,-0.450738057,-0.10309814,0.051895266,0.241869632,-0.645939485,-0.216092754,-0.889480921,-0.618233765,-0.038310365,-0.804177357,0.170283216
2018-05-09,25.28250696,-0.577370607,-0.660166775,-0.186477562,4.902352831,0.128740335,2.48090707,-0.03557157,0.054305107,-0.008465442,-0.105328224,-0.274251056,-0.469870974,-0.194134793,-2.099457591,-0.461521417,-0.225137302,0.060994709,0.343405215,-0.982941238,-0.466351099,-1.090137964,-0.892999054,-0.055585214,-1.068785926,0.264673583
2018-05-10,6.237532031,-0.321436284,-0.827483418,-0.113469286,2.894482055,0.106293534,0.386263602,-0.042087787,0.027839567,-0.005523551,-0.076004448,-0.419262714,-0.18701551,-0.210940723,-1.111478065,-0.245443955,-0.158442598,0.049932008,0.032931977,-0.74932998,-0.348454046,-0.732880007,-0.815817299,-0.052229403,-0.682101394,0.20387519
2018-05-11,3.365307431,-0.304601239,-0.656729426,-0.148693646,7.942294101,0.241560605,1.178684227,-0.053865252,0.043278397,0.00674014,-0.113690152,-0.580861496,-0.33341797,-0.355120326,-1.683653452,-0.289342543,-0.277568923,0.035936233,-0.083973828,-0.480202687,-0.20842885,-0.995438091,-0.949598557,-0.05073127,-0.933278539,0.179498018
2018-05-14,3.873542449,-0.19347234,-1.067893324,-0.18337163,4.75087386,-0.277732238,3.086400823,-0.037325361,0.047488956,-0.002638153,-0.133020038,-0.508119394,-0.252276699,-0.530214075,-1.832256007,-0.307265502,-0.141946584,0.02415387,-0.031827582,-0.498917933,-0.309981564,-0.701697208,-0.790665056,-0.044609958,-0.932719098,0.218816354
2018-05-15,3.188320975,-0.212314771,-0.41963484,-0.147522479,3.518129751,-0.475898678,7.358874699,-0.036591851,0.067404077,0.011824172,-0.113997509,-0.377023438,-0.145833612,-0.527114364,-2.091143856,-0.236938298,-0.121554756,0.019931608,-0.050477388,-0.30281876,-0.33140588,-0.418952093,-0.637491859,-0.045519177,-0.787058397,0.199973957
2018-05-16,-0.219771612,-0.302699981,-0.709884659,-0.178605225,2.43235972,0.28899699,6.116995049,-0.027209524,0.03466532,-0.015683593,-0.222599435,-0.456798163,-0.040882531,-0.193940517,-1.585156948,-0.311778629,-0.169984948,0.032609318,-0.028391057,-0.198107943,-0.348633085,-0.715764895,-0.850352668,-0.027265637,-0.788655181,0.115848889
2018-05-17,-0.418682438,-0.47031981,-0.774233605,-0.164080875,1.452342608,-0.396989384,0.016964526,-0.038110359,0.042570511,-0.012603277,-0.114311368,-0.249022401,-0.069967592,-0.13215773,-1.052190183,-0.243642475,-0.212263542,0.003583965,-0.043778403,-0.389954245,-0.225049411,-0.973659949,-0.65655211,-0.026759198,-0.627453204,0.14798615
2018-05-18,-0.946206274,-0.507115542,-0.741655678,-0.217766102,3.427242319,-0.790251893,0.011522774,-0.054587876,0.04409435,-0.020253015,-0.120948906,-0.322185591,-0.326663583,-0.199018878,-1.781865635,-0.37890774,-0.055077126,0.019526736,-0.05091867,-0.65721673,-0.286807338,-1.487267769,-1.203708813,-0.004707313,-0.795968475,0.02269526
2018-05-21,-0.705477547,-0.652343739,-0.418024797,-0.088317935,1.043530463,-0.457209603,-0.030507568,-0.044805089,0.039267636,-0.000535007,-0.137683062,-0.391990392,-0.322345835,-0.054960031,-0.944042062,-0.163939658,-0.099430877,0.030976374,-0.057704845,-0.339322438,-0.207238587,-0.921558346,-0.824771829,0.00148346,-0.519805705,-0.150589729
2018-05-22,-0.569171891,-0.898902202,-0.387666029,-0.105570535,0.915047936,-0.290102693,-0.078114662,-0.043249851,0.037064297,0.011990153,-0.133350479,-0.383865692,-0.247430146,-0.103192681,-0.574638746,-0.167133002,-0.047251811,0.012281674,-0.102977634,-0.261906704,-0.191803781,-1.414325994,-0.829739568,-0.011933527,-0.423748058,0.051001836
2018-05-23,-0.571541785,-0.855745531,-0.7982033,-0.272753614,2.034973285,-0.644780493,-0.099511088,-0.048063152,0.021081073,-5.14E-05,-0.194209174,-0.611187282,-0.294103525,-0.162377048,-0.717070087,-0.319112769,-0.033671907,0.044395565,-0.129599279,-0.484838017,-0.293701063,-0.98322871,-0.598476629,-0.007408488,-0.724700126,-0.087475096
2018-05-24,-0.399775528,-0.83867796,-0.56230457,-0.070817808,0.312000014,-0.517158684,-0.078701537,-0.038873587,0.015745853,-0.005671125,-0.243791391,-0.390071048,-0.203667059,-0.10477549,-0.876652251,-0.321845781,0.027604481,0.06726907,-0.076937072,-0.31646391,-0.098646519,-1.586432244,-0.787124341,0.018914246,-0.756512001,0.113255789
2018-05-25,-0.435126458,-0.642178241,-0.369160623,-0.068496057,0.871060748,-0.34270615,-0.048254688,-0.043972029,0.044624887,-0.028530855,-0.227219866,-0.380629389,-0.320145,-0.128990391,-0.692878349,-0.29216658,0.116392357,0.098606945,0.003763435,-0.6901661,-0.128922831,-1.485732999,-0.680955826,0.066261456,-0.663849451,0.209469543
2018-05-28,-0.314061736,-0.454741083,-0.793539162,-0.161233025,1.272477029,-0.50194529,-0.019139931,-0.041337718,0.033838628,-0.013156811,-0.206394711,-0.627526313,-0.229623419,-0.274932854,-0.564227066,-0.259934406,0.192846051,0.039567415,-0.01953588,-0.561225544,-0.170557431,-2.058761059,-0.454698838,0.025096421,-0.721618538,0.217423353
2018-05-29,-0.385964409,-0.7049922,-0.717030875,-0.144068737,0.341315523,-0.29956563,-0.024094166,-0.039935489,0.028048648,-0.003257797,-0.226381556,-0.639250073,-0.179560687,-0.728576937,-0.778128328,-0.25866776,0.234646559,0.028256718,0.047916549,-0.583194747,-0.255246331,-1.283333372,-0.548395196,0.029267102,-0.873443105,0.131150101
2018-05-30,-0.318463174,-0.402680072,-0.66547676,-0.137689392,0.311315068,-0.528002408,0.054009628,-0.024177821,0.03315183,-0.003464915,-0.21913941,-0.527621506,-0.254879631,-0.301872259,-0.600689755,-0.357887842,0.102307305,0.060113424,0.108880248,-0.43224269,-0.213083154,-2.003292307,-0.949312353,0.005829792,-0.991321843,0.247138146
2018-05-31,-0.374933986,-0.376031694,-0.644507166,-0.103947701,-0.264650659,-0.538414114,0.076572534,-0.041481642,0.027549997,-0.029986738,-0.261934189,-0.343212241,-0.262111257,-0.453869311,-0.295671564,-0.155521056,0.070669581,0.109076504,0.106526241,-0.411527825,-0.18741057,-2.33046401,-0.643871172,-0.008870567,-0.272088391,0.425746848
2018-06-01,-0.074530048,-0.407738545,-0.628435766,-0.094122874,-0.417011474,-0.25073533,0.103226231,-0.041371348,0.036830448,-0.0376079,-0.18056724,-0.401833429,-0.018524932,-0.146817669,-0.282948386,-0.284826301,0.132891047,0.075783946,0.074223039,-0.625058869,-0.267248995,-2.293081011,-0.78443321,-0.001451986,-0.455462067,0.42358073
2018-06-04,-0.603015032,-0.752272797,-0.513086291,-0.09237807,-0.411549636,-0.193099172,0.048151049,-0.042494323,0.030510519,-0.025901527,-0.150926576,-0.571275761,-0.079166961,-0.104619569,-0.426067156,-0.447421614,-0.003118235,0.080916286,0.057350027,-0.515071516,-0.294210862,-1.060087345,-0.86432723,-0.006607117,-0.643773527,0.285777985
2018-06-05,-0.755139782,-0.762221531,-0.833650992,-0.131428294,-0.248378384,-0.038388015,-0.022413924,-0.06092152,-0.000172421,-0.044435986,-0.280233735,-0.410215592,-0.183450097,-0.130255767,-0.529514579,-0.2877422,0.157869083,0.104057128,0.050725746,-0.692195513,-0.377383418,-1.55380556,-0.927878582,-0.012375405,-0.39934543,0.473575113
2018-06-06,-0.674432327,-0.519110966,-0.485768696,-0.037141872,-0.112709542,0.011611254,0.029040466,-0.047689392,0.00906692,-0.054027518,-0.309833299,-0.372456992,-0.155996546,-0.327926715,-0.334831474,-0.188095942,-2.13E-05,0.083512083,0.055600503,-0.438828886,-0.19843162,-1.254508201,-0.586222819,-0.000974646,-0.436233778,0.277310075
2018-06-07,-0.310032756,-0.45512301,-0.654930867,-0.089469495,0.099310192,-0.19981584,0.055532094,-0.035698587,0.006802846,-0.092879888,-0.172529611,-0.686303111,-0.171668123,-0.266614016,-0.730879741,-0.419306677,0.012792195,0.036680913,0.072356329,-1.44898242,-0.302595407,-1.487502021,-0.913287305,-0.002419843,-0.970447548,0.144036907
2018-06-08,-0.294690167,-0.579789754,-0.612386158,-0.107221693,0.163291892,0.096819925,0.067466707,-0.035994857,0.019672979,-0.056952812,-0.274989193,-0.488336965,-0.068561033,-0.213528773,-0.727078115,-0.396009655,-0.034652067,0.047046612,0.070035876,-1.394189058,-0.288651697,-1.509057634,-0.835911952,0.004766256,-0.821864978,0.160994476
2018-06-11,-0.217629851,-0.762905888,-0.370698599,-0.028329537,0.294552834,0.141921835,0.150396698,-0.020454661,0.02530816,-0.048033594,-0.154329649,-0.230633489,-0.09760183,-0.130885278,-0.475681823,-0.268517776,-0.050267967,0.03313083,0.099230272,-0.862966485,-0.251558518,-0.598376458,-0.693298797,-0.013259963,-0.499080732,0.227629315
2018-06-12,-0.040902866,-0.806730425,-0.672412515,-0.060267407,0.813311424,0.067436318,0.116523388,-0.048941655,0.021900107,-0.062861774,-0.148654213,-0.386851228,-0.01487228,-0.141960696,-0.859956819,-0.449540184,-0.086866542,0.023097115,0.111092934,-1.294439073,-0.533026039,-1.582198832,-0.876159442,-0.019991914,-0.86349092,0.134781162
2018-06-13,0.126983436,-1.075000238,-0.662751651,-0.063070222,1.870094355,0.229567492,0.142420557,-0.029536302,0.026336084,-0.046514342,-0.27193947,-0.488394935,-0.044183687,-0.162274752,-1.685281806,-0.36370059,-0.102352077,0.002566183,0.088954238,-1.825624989,-0.490636949,-2.140589282,-0.860806573,-0.057750303,-0.569582524,0.109455948
2018-06-14,0.192217811,-0.70069577,-0.567495606,-0.025350696,3.592366045,-0.030504837,0.0846396,-0.033762154,0.011947171,0.005021046,-0.147276134,-0.325593667,-0.266711251,-0.156359984,-0.677726598,-0.177831789,-0.112869555,0.002635674,0.074475097,-0.488305512,-0.124803483,-0.885111639,-0.752501991,-0.017340706,-0.374256674,0.227661451
2018-06-15,0.069485121,-0.747714888,-0.41175937,-0.028557444,3.690060037,-0.025409085,0.102396553,-0.031991743,0.028751748,-0.008775568,-0.15022082,-0.359028359,-0.097646171,-0.07765808,-0.725667431,-0.43124339,-0.067688345,-0.001877487,0.144082283,-0.816527935,-0.197937474,-1.715723874,-1.068338589,-0.024257265,-0.604213172,0.209370117
2018-06-19,0.086628337,-0.476694859,-0.476215743,-0.041762673,3.905061923,0.030845901,0.059311915,-0.041460829,0.031473769,0.005460171,-0.265288778,-0.287313428,0.029028018,-0.165400424,-1.114500298,-0.48557328,-0.077886654,0.002089832,0.169718893,-0.806318022,-0.145466563,-1.518870875,-1.265384647,-0.039232963,-0.619635267,0.298855123
2018-06-20,0.161704849,-0.141535296,-0.27017506,-0.00936057,1.128764641,0.186526649,0.049565483,-0.018659173,0.025982155,0.011672051,-0.088799843,-0.166813857,0.040428348,-0.218399541,-0.375762186,-0.100361537,-0.028997869,0.033635966,0.059800989,-0.693293119,-0.021019554,-0.674677399,-0.386594375,-0.020879554,-0.256035078,0.162778592
2018-06-21,0.255194245,-0.081765212,-0.606134058,-0.053349995,1.921143301,0.209399747,0.055721584,-0.015855624,0.037996261,0.027830265,-0.270203262,-0.231560797,0.031262272,-0.110186009,-0.496058336,-0.153938647,-0.013992973,0.069275687,0.128250101,-1.511083523,-0.077636789,-1.132001941,-0.429158137,-0.024576229,-0.414802772,0.148753318
2018-06-22,0.211862218,-0.225848745,-0.599640446,-0.053248351,0.853241165,0.287490814,0.093140404,-0.00721301,0.046109785,0.051474445,-0.208076024,-0.388063605,0.028647091,0.052537143,-0.914336841,-0.173170153,-0.037763705,0.052444609,0.068749842,-1.625089843,-0.047309813,-1.633689257,-0.546063483,-0.02165709,-0.615181645,0.29066459
2018-06-25,0.222296072,-0.268809345,-0.813862226,-0.061325553,0.841180087,0.140227812,0.121841845,0.00892405,0.028883548,0.033751205,-0.10533496,-0.281889116,0.062568819,0.110733791,-1.475227696,-0.32959627,-0.036434757,0.054430269,0.070233261,-1.214012076,-0.123459075,-1.1348856,-0.677340982,-0.02054059,-0.919971348,0.362275155
2018-06-26,0.197165053,-0.273309033,-0.529666049,-0.037377522,1.011288136,0.142157082,0.1454817,-0.003157275,0.021675456,0.035630608,-0.165039104,-0.484392394,0.07558544,0.094379872,-1.424262536,-0.290753254,0.001370406,0.10615628,0.071029008,-1.548235581,-0.237106535,-1.068690737,-0.231550609,-0.01378299,-1.023042193,0.196145727
2018-06-27,0.368346704,-0.264451395,-0.49500276,-0.008564651,1.12840062,0.102262284,0.120555071,-0.003995441,0.013877774,0.021029706,-0.1050311,-0.236295944,0.008741787,0.050705455,-0.856776895,-0.239912956,0.080327171,0.10353348,0.052457079,-1.681777642,-0.093276826,-1.257778588,-0.577632262,-0.02044957,-0.513208596,0.180894056
2018-06-28,0.298870073,-0.320798998,-0.442444472,-0.007229552,2.323685163,0.272091318,0.189574353,-0.003361522,0.028418979,0.042604795,-0.123802706,-0.189362555,0.013258532,-0.000727381,-0.884050523,-0.284521801,0.137334449,0.096292244,0.035362997,-2.606062477,-0.186586855,-1.356941824,-0.355805011,-0.03104453,-0.541451706,0.230401987
2018-06-29,0.217004022,-0.368544938,-0.504802374,-0.02595571,0.939775305,0.098813952,0.206572484,0.006073996,0.03348917,0.020155301,-0.179352768,-0.205092847,0.066536962,0.091003359,-1.602168976,-0.267444668,0.176082219,0.098279478,0.040068411,-1.685906839,-0.219657415,-0.74216805,-0.231217957,-0.036726488,-0.731602535,0.261822037
2018-07-02,0.113989637,-0.400306991,-0.592118873,-0.038830339,0.804964979,0.033418007,0.214942806,-0.013958015,0.0471665,0.017148697,-0.078589802,-0.267485384,0.125969975,0.060413745,-0.802483577,-0.179344959,0.275531822,0.032626549,0.072844667,-2.66257545,-0.174629039,-1.453200609,-0.572629109,-0.029881705,-0.701972523,0.239646334
2018-07-03,0.102376172,-0.553107197,-0.673468173,-0.053290003,0.303746917,0.04248646,0.173826715,-0.026189807,0.012546503,0.004467935,-0.144601484,-0.224298881,0.141531289,0.078229019,-1.018602001,-0.174312906,0.450105737,0.038692018,0.051310275,-1.360733536,-0.285668571,-0.581776626,-0.518341045,-0.030338531,-0.601078278,0.29979272
2018-07-04,0.007241954,-0.664170485,-0.792990445,-0.060938436,0.694207132,0.188913686,0.260828474,-0.026070364,0.024277815,0.010089949,-0.128575297,-0.20534603,0.27891923,0.04962712,-0.841272656,-0.174747847,0.238844035,-0.007183283,0.127159294,-2.527103761,-0.228153259,-0.592704051,-0.50847424,-0.024211815,-0.784021974,0.336267485
2018-07-05,0.000248654,-0.727088544,-0.419500296,-0.09150752,-0.151010437,0.160482286,0.285040503,-0.034163797,0.043392764,-0.011146375,-0.110100021,-0.208972711,0.173342652,-0.083468168,-1.017717747,-0.157471597,0.381216969,0.01152618,0.118190685,-1.946260367,-0.103729181,-0.747232789,-0.552419038,-0.014316028,-0.852992357,0.196049764
2018-07-06,-0.082992818,-0.554416164,-0.536267531,-0.029735449,-0.25440788,0.199643023,0.116472372,-0.012551984,0.034549888,-0.001984356,-0.089301717,-0.2625047,0.186858226,-0.066339982,-1.000920835,-0.231337108,0.402440067,0,0.133866893,-1.348526787,-0.195716124,-0.506679331,-0.776185616,0.016990309,-1.028035242,0.032886934
2018-07-09,-0.087569795,-0.532301389,-0.477351273,-0.01849313,-0.416682679,0.143670549,0.125734691,-0.015571414,0.03218503,0.012621323,-0.099442671,-0.123145383,0.20899717,-0.05677622,-0.715990767,-0.131404477,0.375428777,0.023599336,0.117318834,-1.679813812,-0.105096514,-0.490229956,-0.820019834,0.036530306,-0.440517192,0.06006848
2018-07-10,-0.108721507,-0.512046364,-0.422992178,-0.017076276,-0.763265788,0.316566934,0.156872749,-0.008325427,0.053175268,0.009033027,-0.155468131,-0.228274737,0.247709454,-0.080713203,-1.116072527,-0.171616661,0.313854877,0.034911929,0.10218425,-1.922714539,-0.17914747,-1.089993593,-0.667231897,0.034509339,-0.690031128,0.063919147
2018-07-11,-0.121085647,-0.530553269,-0.634682992,-0.000311829,-0.525559915,0.182625055,0.151221477,-0.024210559,0.056559718,0.007829321,-0.164382778,-0.244924918,0.194631854,-0.115527911,-1.135406238,-0.152336603,0.230062777,0.01131098,0.136801812,-1.906223266,0.020095592,-0.873187029,-0.893028774,0.033100408,-0.648221071,0.097057116
2018-07-12,-0.116273667,-0.225746249,-0.620694016,0.018137183,-0.356964783,0.330385368,0.167796304,-0.011357946,0.05442031,-0.017342493,-0.126889034,-0.187530519,0.252295802,-0.143170718,-0.826019645,-0.176828957,0.021632559,-0.009435828,0.181635337,-1.545697391,0.069673261,-0.751637518,-0.544504248,-0.011036227,-0.64585037,0.019958386
2018-07-13,-0.145624409,-0.372234335,-0.571445943,0.041243565,-0.567614494,0.152521772,0.093553623,-0.003036148,0.058217948,-0.062825122,-0.10820961,-0.269935644,0.182207684,-0.021292036,-0.779629861,-0.212064797,-0.027580297,0.028883315,0.177337428,-1.97933947,-0.037432063,-0.81675029,-0.600813588,-0.021113225,-0.914872656,-0.053469756
2018-07-16,-0.268550869,-0.438255025,-0.55634492,0.063280791,-1.267227843,0.186581416,0.083044938,-0.015872557,0.049827284,-0.092416411,-0.167599636,-0.299075288,0.236814912,-0.133950294,-0.695042099,-0.24255004,-0.051764298,0.042542416,0.262735097,-2.152655523,0.03097062,-0.621910515,-0.832865981,-0.043534581,-0.838059597,0.032818748
2018-07-17,-0.181114419,-0.278419441,-0.1831108,-0.007684842,-1.232952623,0.429980074,0.105964991,0.009984714,0.030071222,-0.058934571,-0.117755748,-0.32774494,0.291685,-0.197676084,-1.385229676,-0.215511937,-0.0961299,0.065888765,0.227470867,-3.01633661,0.007491404,-1.490393887,-0.656078537,-0.026115928,-0.815431073,-0.034069615
2018-07-18,-0.108949185,-0.245067326,-0.542140041,-0.028134719,-1.46817062,0.285153721,0.117102211,-0.003999959,0.035467053,-0.07744152,-0.116102647,-0.277077438,0.251502912,-0.236805108,-2.135560251,-0.347076471,-0.143701804,0.055628916,0.192501212,-1.759432726,-0.027074395,-0.522759672,-0.42836865,-0.024579486,-1.152701401,-0.106288024
2018-07-19,-0.08109054,-0.310623051,-0.707958282,-0.014843118,-1.487814099,0.498490971,0.212944445,-0.002788007,0.047999218,-0.059042189,-0.176724138,-0.369163213,0.372388654,-0.20699558,-4.074357874,-0.376291992,-0.193103152,0.075517897,0.281408265,-3.649524944,-0.097115391,-1.674527096,-0.426202819,0.00093128,-1.371070629,-0.115970824
2018-07-20,-0.157073266,-0.246526709,-0.772045726,0.022891452,-1.364198253,0.221502298,0.103143807,-0.006295785,0.058336754,-0.031196323,-0.128547249,-0.394451806,0.180894214,-0.186213942,-1.979529314,-0.377475678,-0.095448517,0.029126857,0.174879378,-1.945450277,-0.016399795,-1.430879236,-0.338214831,0.005191577,-1.134230532,-0.053928747
2018-07-23,-0.182791926,-0.42359647,-0.453718102,0.012338183,-1.484548445,0.159035028,0.150670177,-0.027501209,0.087237752,-0.062164898,-0.148499384,-0.253038814,0.189258809,-0.238205262,-1.514477674,-0.300343773,-0.117197816,0.01851022,0.242975792,-3.136673837,-0.111898166,-0.866090733,-0.529488954,-0.007875927,-1.173124021,-0.064486013
2018-07-24,-0.225745998,-0.253015467,-0.216881267,0.023541615,-0.725091737,0.09893071,0.208013261,-0.006782687,0.076456001,-0.03344302,-0.217618197,-0.402128319,0.282329436,-0.29798787,-1.731392956,-0.272971387,-0.13514397,0.047239078,0.24568434,-1.496965956,-0.171416956,-1.038283073,-1.2100579,-0.001838556,-1.189049276,-0.084595515
